,t,ax,ay,az,wx,wy,wz
6598,8.2475,1.567897,3.180061,9.352945,0.0,0.0,0.0
6599,8.24875,1.670788,3.180061,9.296714,0.0,0.0,0.0
6600,8.25,1.75334,2.848057,9.296714,0.0,0.0,0.0
6601,8.25125,1.816152,2.446661,9.360722,0.0,0.0,0.0
6602,8.2525,1.816152,2.012363,9.312865,0.0,0.0,0.0
6603,8.25375,1.878365,2.012363,9.403792,0.0,0.0,0.0
6604,8.255,2.017149,1.48355,9.403792,0.0,0.0,0.0
6605,8.25625,2.103889,1.011565,9.538389,0.0,0.0,0.0
6606,8.2575,2.103889,0.571286,9.46122,0.0,0.0,0.0
6607,8.258750000000001,2.069193,0.571286,9.492327,0.0,0.0,0.0
6608,8.26,2.008176,0.128614,9.492327,0.0,0.0,0.0
6609,8.26125,1.954337,-0.318245,9.697511,0.0,0.0,0.0
6610,8.2625,1.954337,-0.827318,9.682556,0.0,0.0,0.0
6611,8.26375,1.91007,-0.827318,9.682556,0.0,0.0,0.0
6612,8.265,1.804188,-1.304088,9.69452,0.0,0.0,0.0
6613,8.26625,1.804188,-1.756929,9.794421,0.0,0.0,0.0
6614,8.2675,1.67019,-1.756929,9.923633,0.0,0.0,0.0
6615,8.26875,1.581655,-2.202593,9.923633,0.0,0.0,0.0
6616,8.27,1.394417,-2.600998,9.888937,0.0,0.0,0.0
6617,8.27125,1.224526,-2.962314,10.009176,0.0,0.0,0.0
6618,8.2725,1.047458,-3.192623,10.149755,0.0,0.0,0.0
6619,8.27375,1.047458,-3.327818,10.143773,0.0,0.0,0.0
6620,8.275,0.856032,-3.394218,10.150951,0.0,0.0,0.0
6621,8.276250000000001,0.671186,-3.394218,10.232905,0.0,0.0,0.0
6622,8.2775,0.485144,-3.383451,10.262816,0.0,0.0,0.0
6623,8.27875,0.451645,-3.284747,10.242477,0.0,0.0,0.0
6624,8.28,0.432502,-3.067,10.242477,0.0,0.0,0.0
6625,8.28125,0.385244,-2.895315,10.208977,0.0,0.0,0.0
6626,8.2825,0.412761,-2.627917,10.202995,0.0,0.0,0.0
6627,8.28375,0.382851,-2.214557,10.152148,0.0,0.0,0.0
6628,8.285,0.325423,-1.768894,10.152148,0.0,0.0,0.0
6629,8.28625,0.325423,-1.283151,10.151549,0.0,0.0,0.0
6630,8.2875,0.299102,-0.71007,9.958927,0.0,0.0,0.0
6631,8.28875,0.269192,-0.71007,9.960722,0.0,0.0,0.0
6632,8.290000000000001,0.273978,-0.111864,10.025926,0.0,0.0,0.0
6633,8.29125,0.319441,0.303888,9.806385,0.0,0.0,0.0
6634,8.2925,0.312263,0.842273,9.68136,0.0,0.0,0.0
6635,8.29375,0.218943,1.389631,9.68136,0.0,0.0,0.0
6636,8.295,0.084346,1.849651,9.854241,0.0,0.0,0.0
6637,8.29625,0.052642,2.326421,9.761519,0.0,0.0,0.0
6638,8.2975,0.052642,2.755335,9.602397,0.0,0.0,0.0
6639,8.29875,0.013758,2.755335,9.717252,0.0,0.0,0.0
6640,8.3,0.034097,3.140579,9.717252,0.0,0.0,0.0
6641,8.30125,0.086141,3.397209,9.748359,0.0,0.0,0.0
6642,8.3025,0.086141,3.81715,9.64128,0.0,0.0,0.0
6643,8.30375,0.04307,3.81715,9.628119,0.0,0.0,0.0
6644,8.305,0.073579,4.128217,9.628119,0.0,0.0,0.0
6645,8.30625,0.119042,4.335196,9.637093,0.0,0.0,0.0
6646,8.307500000000001,0.119042,4.60379,9.567102,0.0,0.0,0.0
6647,8.30875,0.270987,4.60379,9.530612,0.0,0.0,0.0
6648,8.31,0.252442,4.710271,9.530612,0.0,0.0,0.0
6649,8.31125,0.346959,4.864608,9.552147,0.0,0.0,0.0
6650,8.3125,0.346959,4.864608,9.545567,0.0,0.0,0.0
6651,8.31375,0.49651,4.816751,9.545567,0.0,0.0,0.0
6652,8.315,0.611964,4.746761,9.485148,0.0,0.0,0.0
6653,8.31625,0.611964,4.625326,9.497112,0.0,0.0,0.0
6654,8.3175,0.712462,4.469792,9.518648,0.0,0.0,0.0
6655,8.31875,0.880558,4.469792,9.470193,0.0,0.0,0.0
6656,8.32,0.917049,4.264009,9.407382,0.0,0.0,0.0
6657,8.321250000000001,1.068395,4.04387,9.476773,0.0,0.0,0.0
6658,8.3225,1.122832,3.862613,9.476773,0.0,0.0,0.0
6659,8.32375,1.19342,3.562912,9.464809,0.0,0.0,0.0
6660,8.325,1.258026,3.218346,9.427122,0.0,0.0,0.0
6661,8.32625,1.355534,2.877967,9.436095,0.0,0.0,0.0
6662,8.3275,1.355534,2.471187,9.449256,0.0,0.0,0.0
6663,8.32875,1.372881,1.999801,9.528219,0.0,0.0,0.0
6664,8.33,1.450648,1.534995,9.526424,0.0,0.0,0.0
6665,8.33125,1.509272,1.534995,9.677771,0.0,0.0,0.0
6666,8.3325,1.667199,1.043868,9.612566,0.0,0.0,0.0
6667,8.33375,1.720439,-0.034097,9.652048,0.0,0.0,0.0
6668,8.335,1.735394,-0.585643,9.651449,0.0,0.0,0.0
6669,8.33625,1.617548,-0.585643,9.78126,0.0,0.0,0.0
6670,8.3375,1.546959,-0.920638,9.903892,0.0,0.0,0.0
6671,8.338750000000001,1.412363,-1.311266,9.910473,0.0,0.0,0.0
6672,8.34,1.259222,-1.648654,9.982257,0.0,0.0,0.0
6673,8.34125,1.144367,-1.970489,10.016355,0.0,0.0,0.0
6674,8.3425,1.052243,-2.230708,10.016355,0.0,0.0,0.0
6675,8.34375,0.923629,-2.478366,10.09472,0.0,0.0,0.0
6676,8.345,0.923629,-2.659024,10.161121,0.0,0.0,0.0
6677,8.34625,0.812363,-2.659024,10.155139,0.0,0.0,0.0
6678,8.3475,0.778863,-2.757728,10.155139,0.0,0.0,0.0
6679,8.34875,0.754935,-2.693121,10.167701,0.0,0.0,0.0
6680,8.35,0.671784,-2.596212,10.174281,0.0,0.0,0.0
6681,8.35125,0.671784,-2.596212,10.152148,0.0,0.0,0.0
6682,8.352500000000001,0.649651,-2.493919,10.147362,0.0,0.0,0.0
6683,8.35375,0.611964,-2.247458,10.147362,0.0,0.0,0.0
6684,8.355,0.554536,-1.944766,10.15454,0.0,0.0,0.0
6685,8.35625,0.554536,-1.565504,10.156335,0.0,0.0,0.0
6686,8.3575,0.486341,-1.565504,10.138389,0.0,0.0,0.0
6687,8.35875,0.470189,-1.07318,10.138389,0.0,0.0,0.0
6688,8.36,0.400199,-0.619741,9.990632,0.0,0.0,0.0
6689,8.36125,0.400199,-0.0999,10.010971,0.0,0.0,0.0
6690,8.3625,0.408574,-0.0999,9.905089,0.0,0.0,0.0
6691,8.36375,0.372083,0.357726,9.905089,0.0,0.0,0.0
6692,8.365,0.337986,0.809372,9.866803,0.0,0.0,0.0
6693,8.36625,0.337986,0.809372,9.823733,0.0,0.0,0.0
6694,8.3675,0.399003,1.205384,9.823733,0.0,0.0,0.0
6695,8.36875,0.436091,1.713859,9.781858,0.0,0.0,0.0
6696,8.370000000000001,0.446859,2.177468,9.747761,0.0,0.0,0.0
6697,8.37125,0.446859,2.177468,9.699904,0.0,0.0,0.0
6698,8.3725,0.354137,2.735594,9.699904,0.0,0.0,0.0
6699,8.37375,0.370887,3.139981,9.61795,0.0,0.0,0.0
6700,8.375,0.370887,3.601198,9.661021,0.0,0.0,0.0
6701,8.37625,0.351146,3.601198,9.576674,0.0,0.0,0.0
6702,8.3775,0.267996,3.952344,9.576674,0.0,0.0,0.0
